date,exdate,last_date,cp_flag,strike_price,best_bid,best_offer,volume,open_interest,impl_volatility,optionid,forward_price,ticker,index_flag,issuer,exercise_style
2025-01-02,2025-01-17,,C,5455000,418.9,431.6,0,0,0.207515,165701256,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2024-12-20,C,5460000,414.5,425.9,0,40,0.204673,163335822,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,,C,5465000,409.5,421,0,0,0.203058,165701257,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2024-12-19,C,5470000,404.6,416.9,0,65,0.206579,163335823,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2024-12-30,C,5475000,404.6,408,0,2068,0.210072,158992905,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2024-11-25,C,5480000,395.1,406.7,0,90,0.203664,163335824,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2024-09-25,C,5485000,389.6,401.5,0,1,0.197596,164535115,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2024-12-27,C,5490000,385.3,397.4,0,93,0.203669,163335825,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2024-09-24,C,5495000,380.2,392.1,0,2,0.199397,164535116,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,5500000,380.1,383.7,30,14187,0.204184,157015370,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2024-12-02,C,5505000,370.5,382.4,0,18,0.197715,164535117,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2024-10-24,C,5510000,365.8,378,0,38,0.19951,163335826,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2024-09-26,C,5515000,361.2,373.2,0,1,0.199766,164535118,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2024-11-15,C,5520000,356.1,368.3,0,126,0.197409,163335827,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2024-12-19,C,5525000,356.1,359.5,0,1808,0.19992,160903519,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,5530000,345.3,358.7,4,130,0.191009,163335828,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2024-10-02,C,5535000,341.6,353.9,0,5,0.194743,164535119,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2024-11-12,C,5540000,335.7,348.7,0,100,0.187971,163335829,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2024-10-09,C,5545000,332.1,344.3,0,29,0.193336,164535120,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,5550000,332,335.6,4,2657,0.195185,158976222,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2024-09-30,C,5555000,322.8,334.8,0,52,0.192729,164535121,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2024-09-27,C,5560000,317.9,330,0,41,0.19129,163335830,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2024-12-10,C,5565000,313.2,325.3,0,48,0.190811,164535122,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2024-12-30,C,5570000,308.5,320.5,0,121,0.189936,163335831,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2024-12-30,C,5575000,308.4,311.8,0,1129,0.19116,160903520,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2024-10-29,C,5580000,299,311.1,0,126,0.188324,163335832,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2024-10-28,C,5585000,294.3,306.4,0,12,0.187576,164535123,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2024-12-09,C,5590000,289.6,300.9,0,278,0.184438,163335833,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2024-12-23,C,5595000,285.7,296.6,0,48,0.187006,164535124,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,5600000,284.8,288.2,2,6306,0.186317,157015371,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2024-12-30,C,5605000,278.1,286.8,0,74,0.188672,164535125,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2024-12-19,C,5610000,273,282.2,0,68,0.18677,163335834,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2024-12-23,C,5615000,268.7,277.3,0,38,0.186081,164535126,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2024-12-30,C,5620000,264.3,272.7,0,371,0.1858,163335835,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,5625000,262.1,265.1,4,2185,0.183554,160903521,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2024-12-30,C,5630000,255.2,263.6,0,109,0.184513,163335836,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2024-11-08,C,5635000,249.6,259.1,0,37,0.181522,164535127,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2024-12-17,C,5640000,245,254,0,265,0.179422,163335837,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2024-10-28,C,5645000,240.7,249.2,0,41,0.178611,164535128,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,5650000,239.4,242.4,6,3460,0.179837,158976223,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2024-12-19,C,5655000,232.1,240.6,0,2,0.178843,164535129,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2024-12-17,C,5660000,227.9,236.2,0,146,0.178785,163335838,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2024-10-14,C,5665000,223.1,231.8,0,2,0.177451,164535130,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2024-12-19,C,5670000,218.9,227.4,0,448,0.177212,163335839,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,5675000,217.1,220.1,8,1074,0.175942,160903522,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2024-12-20,C,5680000,210,218.2,0,219,0.174799,163335840,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2024-10-04,C,5685000,205.6,213.9,0,4,0.174132,164535131,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2024-12-27,C,5690000,204,207,0,1129,0.173734,163335841,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,5695000,197.1,205.2,3,25,0.172898,164535132,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,5700000,195.3,198.5,29,9166,0.172322,157015372,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2024-12-16,C,5705000,188.6,196.7,0,29,0.171657,164535133,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,5710000,184.3,192.5,10,102,0.170906,163335842,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,5715000,180.1,188.3,5,33,0.170231,164535134,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2024-12-19,C,5720000,178.6,181.7,0,1257,0.169932,163335843,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,5725000,174.5,177.5,10,2649,0.169228,160903523,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,5730000,167.7,175.9,500,270,0.168288,163335844,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2024-12-19,C,5735000,163.6,171.8,0,161,0.16756,164535135,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2024-12-30,C,5740000,159.6,167.8,0,279,0.167031,163335845,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,5745000,158.6,160.8,15,95,0.166405,164535136,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,5750000,154.4,156.8,7,4453,0.165407,160903524,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2024-12-30,C,5755000,150.7,152.9,0,84,0.165146,164535137,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,5760000,146.8,149,3,257,0.164508,163335846,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2024-12-19,C,5765000,142.8,145.4,0,57,0.164038,164535138,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2024-12-30,C,5770000,138.9,141.3,0,241,0.162944,163335847,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,5775000,135.2,137.8,8,2583,0.162792,160903525,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2024-12-27,C,5780000,131.6,133.8,0,223,0.162021,163844466,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,5785000,127.7,130.1,3,130,0.161152,164535139,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,5790000,124,126.4,3,70,0.160433,163844467,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,5795000,120.4,123,3,341,0.160101,164535140,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,5800000,116.8,119.2,531,8418,0.159176,157015373,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2024-12-27,C,5805000,113.6,115.6,0,155,0.158867,164535141,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2024-12-31,C,5810000,109.8,112.1,0,127,0.157855,163844468,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2024-12-31,C,5815000,106.6,108.6,0,201,0.157443,164535142,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2024-12-27,C,5820000,103.2,105.2,0,137,0.156802,163844469,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,5825000,99.8,101.8,4,1705,0.156051,163844470,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2024-12-31,C,5830000,96.5,98.5,0,214,0.155418,163844471,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,5835000,93.2,95.2,2,74,0.154673,164841933,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,5840000,90,91.5,53,164,0.153479,163844472,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,5845000,87.2,88.2,37,76,0.153068,164841934,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,5850000,84.1,85,3497,5738,0.152315,160903526,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,5855000,81,81.9,131,239,0.151556,164841935,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,5860000,77.9,78.9,44,219,0.150788,163844473,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,5865000,74.9,75.9,15,44,0.150009,164841936,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,5870000,72,73,30,460,0.149327,163844474,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,5875000,69.1,70.1,450,2598,0.148521,163844475,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,5880000,66.4,67.2,57,303,0.147807,163844476,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,5885000,63.6,64.5,30,201,0.147076,164841937,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,5890000,60.9,61.8,132,301,0.146324,163844477,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,5895000,58.3,59.1,122,309,0.14555,164841938,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,5900000,55.7,56.5,5207,20291,0.144753,158976224,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,5905000,53.2,54,60,221,0.144041,164889790,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,5910000,50.7,51.5,89,5748,0.143192,163844478,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,5915000,48.3,49,20,249,0.142314,164889791,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,5920000,45.9,46.7,68,300,0.141517,163876252,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,5925000,43.7,44.4,391,2847,0.140802,163844479,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,5930000,41.5,42.2,3481,345,0.140056,163876253,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,5935000,39.3,40,10,791,0.139161,164899250,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,5940000,37.2,37.9,44,520,0.138346,163876254,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,5945000,35.2,35.9,72,576,0.137613,164899251,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,5950000,33.3,34,7184,17643,0.136965,163232206,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,5955000,31.4,32.1,34,192,0.136161,164899252,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,5960000,29.6,30.2,103,352,0.135319,163876255,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,5965000,27.8,28.5,9,342,0.134562,164899253,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,5970000,26.1,26.8,3106,1982,0.133768,164535143,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,5975000,24.5,25.2,344,2702,0.133066,163876256,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,5980000,23,23.7,3,1499,0.132463,164535144,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,5985000,21.5,22.2,4,493,0.131692,165093249,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,5990000,20.1,20.8,644,517,0.131025,164535145,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,5995000,18.7,19.4,6,236,0.130182,165093250,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2024-12-31,C,600000,5257,5274.5,0,47,,157015374,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,6000000,17.5,18.1,4805,72904,0.129598,157015375,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,6005000,16.2,16.9,10,381,0.128837,165093251,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,6010000,15.1,15.7,87,1765,0.128203,164494589,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,6015000,14,14.7,13,329,0.127714,165093252,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,6020000,13,13.6,15,1745,0.127046,164494590,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,6025000,12,12.6,134,3614,0.126361,163876257,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,6030000,11.1,11.7,59,1186,0.125846,164494591,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,6035000,10.2,10.8,39,755,0.125144,165093253,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,6040000,9.4,10,10,1452,0.124635,164494592,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,6045000,8.7,9.2,9,523,0.124144,165093254,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,6050000,8,8.5,2181,34097,0.123677,163232207,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,6055000,7.3,7.8,886,2531,0.123018,165400509,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,6060000,6.7,7.2,25,904,0.122625,164494593,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,6065000,6.2,6.6,6,377,0.122295,165400510,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,6070000,5.7,6.1,33,1541,0.122046,164494594,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,6075000,5.2,5.6,1137,4823,0.121618,164494595,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,6080000,4.7,5.1,310,1732,0.120991,164494596,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,6085000,4.3,4.7,4,606,0.120765,165400511,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,6090000,3.9,4.3,116,1159,0.120359,164494597,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,6095000,3.6,3.9,3,711,0.120103,165476356,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,6100000,3.3,3.6,1465,30613,0.120032,158976225,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,6105000,3,3.3,9,519,0.119799,165476357,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,6110000,2.7,3,63,682,0.119382,164841939,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,6115000,2.45,2.75,81,799,0.119201,165476358,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,6120000,2.2,2.5,72,1577,0.118842,164841940,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,6125000,2,2.3,912,6301,0.118788,164323991,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,6130000,1.85,2.1,45,2101,0.118844,164841941,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,6135000,1.7,1.95,21,569,0.11904,165476359,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,6140000,1.5,1.75,40,497,0.118489,164841942,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,6145000,1.4,1.6,50,861,0.118698,165476360,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,6150000,1.25,1.5,1008,32908,0.118781,163232208,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,6155000,1.15,1.4,21,467,0.119096,165476361,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,6160000,1.05,1.3,22,405,0.1193,164841943,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,6165000,1.05,1.2,91,175,0.120218,165476362,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2024-12-30,C,6170000,0.9,1.1,0,343,0.11977,164841944,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,6175000,0.8,1,15,4195,0.11958,164323992,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,6180000,0.75,0.95,2,893,0.120244,164841945,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,6185000,0.7,0.9,705,2318,0.120843,165476363,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,6190000,0.6,0.8,31,874,0.120213,164841946,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,6195000,0.55,0.75,6,701,0.120595,165900072,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,6200000,0.6,0.75,189,20630,0.122817,157015376,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2024-12-30,C,6205000,0.5,0.7,0,136,0.122459,165900073,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,6210000,0.45,0.65,43,805,0.122622,164889792,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2024-12-30,C,6215000,0.4,0.6,0,169,0.122662,165900074,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,6220000,0.4,0.6,121,1387,0.124199,164889793,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,6225000,0.35,0.55,75,7569,0.124077,164323993,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,6230000,0.35,0.55,67,940,0.12559,164899254,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2024-12-31,C,6235000,0.3,0.5,0,214,0.125279,165900075,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,6240000,0.3,0.5,50,1302,0.126769,164899255,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,6245000,0.25,0.45,60,249,0.126229,165900076,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,6250000,0.25,0.45,125,21110,0.127694,163232209,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,6255000,0.25,0.4,130,325,0.128044,165900077,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2024-12-31,C,6260000,0.2,0.4,0,3241,0.128309,164899256,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,6265000,0.2,0.4,5,299,0.129744,165900078,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,6270000,0.2,0.35,5,413,0.129897,164899257,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,6275000,0.2,0.35,1,2476,0.131315,164323994,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2024-12-31,C,6280000,0.15,0.35,0,927,0.13134,165093255,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2024-12-30,C,6285000,0.15,0.3,0,185,0.131233,166003434,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2024-12-31,C,6290000,0.15,0.3,0,399,0.132618,165093256,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2024-12-30,C,6295000,0.15,0.3,0,223,0.134,166003435,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,6300000,0.1,0.3,29,16442,0.133703,160903527,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2024-12-27,C,6305000,0.1,0.3,0,76,0.135066,166003436,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2024-12-31,C,6310000,0.1,0.3,0,332,0.136427,165093257,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2024-12-26,C,6315000,0.1,0.25,0,201,0.135901,166003437,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2024-12-31,C,6320000,0.1,0.25,0,665,0.137241,165093258,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,6325000,0.1,0.25,2,1344,0.13858,164323995,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2024-12-27,C,6330000,0.1,0.25,0,531,0.139916,165093259,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,6340000,0.05,0.25,1,384,0.1404,165400512,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,6350000,0.05,0.25,10,10658,0.143023,163876258,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,6360000,0.05,0.2,2,547,0.143088,165400513,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,6370000,0.05,0.2,1,674,0.145655,165400514,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2024-12-31,C,6375000,0.05,0.2,0,1666,0.146936,164323996,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,6380000,0.05,0.2,1,431,0.148214,165400515,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2024-12-31,C,6390000,0.05,0.2,0,632,0.150765,165476364,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,6400000,0.05,0.15,12,14491,0.150164,157015377,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,6410000,0.05,0.2,1,548,0.155843,165476365,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2024-12-31,C,6420000,0.05,0.2,0,442,0.15837,165476366,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2024-12-30,C,6425000,0.05,0.2,0,2867,0.15963,164323997,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2024-12-30,C,6430000,0.05,0.2,0,496,0.160889,165476367,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2024-12-30,C,6440000,0.05,0.2,0,453,0.1634,165476368,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,6450000,0.05,0.2,1,4467,0.165904,164323998,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2025-01-02,C,6460000,0.05,0.15,3,180,0.165001,165476369,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-17,2024-12-31,C,6470000,0.05,0.15,0,201,0.167448,165476370,,SPX,1,CBOE S&P 500 INDEX,E
